ff_id,SC15,SC15_SE,SC9,SC9_SE,PAF,PAF_SE,city
1827,-0.055,0.474,0.852,0.678,0.318,0.373,6
1828,-0.23,0.469,-0.15,0.514,-0.771,0.325,6
1829,-0.335,0.453,-0.347,0.518,0.664,0.428,6
1830,-0.629,0.452,-0.072,0.98,0.449,0.408,6
1831,0.686,0.555,-0.231,0.482,1.501,0.574,6
1832,-0.413,0.454,0.821,0.673,0.238,0.386,6
1833,-0.507,0.459,-0.129,0.98,-0.636,0.321,6
1836,0.3,0.515,0.024,0.558,-0.112,0.345,6
1837,0.494,0.55,0.843,0.677,-1.222,0.316,6
1838,0.986,0.622,0.947,0.695,0.611,0.416,6
1839,0.835,0.599,0.157,0.983,0.255,0.382,6
1841,0.968,0.621,0.943,0.694,0.552,0.432,6
1842,-0.816,0.449,-0.348,0.495,-0.567,0.33,6
1843,-0.918,0.839,-1.016,0.456,-1.475,0.313,6
1845,0.502,0.535,0.49,0.593,0.726,0.446,6
1846,0.554,0.541,0.391,0.565,0.981,0.482,6
1847,1.091,0.652,-1.887,0.518,1.565,0.591,6
1848,-0.07,0.984,-0.339,0.499,-0.056,0.99,6
1849,0.282,0.513,-0.426,0.477,-0.101,0.342,6
1850,-0.453,0.458,0.81,0.671,0.003,0.362,6
1851,0.78,0.589,-0.775,0.456,0.255,0.384,6
1852,0.164,0.488,0.314,0.574,-0.093,0.358,6
1853,0.129,0.489,0.46,0.589,0.472,0.415,6
1854,-0.807,0.449,0.784,0.667,0.041,0.374,6
1855,-0.936,0.45,-0.79,0.479,-1.306,0.312,6
1856,-0.016,0.481,-0.447,0.493,-0.901,0.324,6
1857,-0.206,0.463,-1.573,0.516,-0.602,0.336,6
1858,0.34,0.496,0.897,0.686,0.708,0.429,6
1859,1.051,0.636,0.96,0.698,0.824,0.461,6
1860,-0.293,0.458,0.325,0.559,0.159,0.359,6
1861,-0.002,0.477,-0.535,0.457,0.916,0.463,6
1862,-0.47,0.844,-2.274,0.566,-0.377,0.346,6
1863,-0.778,0.445,0.774,0.665,-0.307,0.339,6
1866,-0.965,0.441,-0.166,0.535,-0.041,0.365,6
1867,0.678,0.573,-0.694,0.456,-0.149,0.359,6
1868,-1.359,0.444,0.713,0.655,-0.862,0.324,6
1869,-0.64,0.458,-0.171,0.98,-0.912,0.327,6
1870,-0.202,0.983,-0.981,0.457,-0.161,0.989,6
1872,-0.221,0.462,0.057,0.524,-0.124,0.35,6
1873,-0.884,0.456,-0.633,0.474,0.281,0.393,6
1874,-0.164,0.474,-0.341,0.518,0.574,0.427,6
1875,0.968,0.62,0.031,0.509,0.748,0.443,6
1876,0.889,0.606,0.257,0.554,0.427,0.411,6
1879,-0.181,0.472,-0.045,0.981,-0.206,0.35,6
1882,-0.262,0.463,-0.068,0.98,-0.344,0.345,6
1883,1.264,0.685,0.12,0.526,1.66,0.609,6
1884,-0.221,0.471,0.172,0.529,-1.397,0.311,6
1885,-1.505,0.429,-1.796,0.493,-0.825,0.316,6
1886,-1.107,0.441,0.216,0.565,-1.181,0.317,6
1888,0.859,0.603,0.166,0.983,0.339,0.399,6
1890,-1.213,0.682,-0.913,0.485,-0.07,0.365,6
1891,0.957,0.618,0.941,0.694,0.516,0.411,6
1892,0.033,0.48,-0.606,0.474,0.816,0.459,6
1893,0.883,0.607,0.177,0.983,0.423,0.396,6
1894,0.087,0.849,0.852,0.68,-0.023,0.372,6
1895,-0.534,0.451,-0.402,0.477,-0.554,0.329,6
1897,0.691,0.575,-0.023,0.519,-0.241,0.347,6
1898,-1.668,0.686,-1.193,0.456,-1.262,0.312,6
1899,0.7,0.576,-0.103,0.516,-0.191,0.354,6
1900,-0.42,0.455,0.796,0.669,-0.492,0.326,6
1901,-0.947,0.437,-1.063,0.469,-1.246,0.311,6
1903,0.625,0.566,-0.008,0.507,-0.505,0.336,6
1904,-1.094,0.437,-0.664,0.474,0.424,0.407,6
1905,0.593,0.562,0.865,0.681,-0.821,0.317,6
1906,1.074,0.64,0.965,0.698,0.896,0.456,6
1907,0.012,0.845,0.194,0.566,-0.02,0.354,6
1908,0.178,0.989,0.865,0.686,0.142,0.993,6
1909,0.492,0.508,0.937,0.693,1.48,0.568,6
1910,-0.55,0.458,0.788,0.667,-0.429,0.338,6
1911,0.856,0.601,-0.694,0.475,0.515,0.414,6
1912,-0.362,0.459,-0.757,0.472,0.286,0.386,6
1913,0.607,0.548,0.372,0.58,1.218,0.521,6
1914,1.142,0.659,0.279,0.985,1.26,0.527,6
1915,1.047,0.637,0.154,0.548,0.983,0.493,6
1916,0.72,0.579,0.372,0.563,-0.217,0.342,6
1919,-1.326,0.438,-0.8,0.473,-1.039,0.323,6
1920,-1.521,0.44,-0.727,0.456,-2.105,0.294,6
1921,0.985,0.624,0.27,0.555,0.754,0.449,6
1922,0.319,0.5,-0.329,0.506,0.53,0.412,6
1923,1.202,0.673,-0.577,0.476,1.626,0.602,6
1924,-0.051,0.475,0.853,0.678,0.34,0.391,6
1925,-0.211,0.471,-1.152,0.487,-0.136,0.35,6
1926,0.895,0.607,0.002,0.521,0.504,0.408,6
1927,0.065,0.47,0.898,0.686,1.376,0.551,6
1928,0.456,0.532,0.118,0.982,0.599,0.423,6
1929,-1.434,0.448,-0.373,0.479,-1.868,0.297,6
1930,0.089,0.487,-0.548,0.497,-0.625,0.33,6
1932,0.262,0.513,0.672,0.701,-0.431,0.34,6
1934,0.871,0.603,0.923,0.691,0.219,0.387,6
1935,0.934,0.614,-0.142,0.494,0.671,0.427,6
1936,0.263,0.512,0.85,0.678,-0.465,0.328,6
1937,0.476,0.532,-0.431,0.496,0.806,0.446,6
1938,0.305,0.495,0.888,0.684,0.526,0.422,6
1939,-0.492,0.447,0.82,0.673,0.402,0.394,6
1941,0.583,0.561,-1.85,0.515,-0.277,0.346,6
1942,0.913,0.61,0.268,0.534,0.507,0.415,6
1943,-0.972,0.45,-0.396,0.471,-1.132,0.319,6
1944,0.147,0.488,0.016,0.981,-0.119,0.36,6
1945,-0.138,0.475,-0.632,0.473,-0.756,0.332,6
1946,1.347,0.703,1.018,0.709,1.706,0.618,6
1947,-1.176,0.441,0.699,0.653,-1.727,0.303,6
1948,0.055,0.483,-0.15,0.522,-0.58,0.328,6
1949,0.071,0.985,0.343,0.564,0.056,0.991,6
1951,0.802,0.592,0.909,0.688,-0.027,0.366,6
1952,0.743,0.876,0.518,0.597,1.259,0.55,6
1953,0.794,0.591,0.908,0.688,-0.054,0.365,6
1954,-0.356,0.454,-0.346,0.518,0.757,0.451,6
1955,0.692,0.575,0.886,0.684,-0.436,0.336,6
1958,-0.857,0.445,-0.727,0.456,0.53,0.409,6
1959,0.561,0.558,0.858,0.679,-0.95,0.323,6
1960,-0.784,0.45,-0.738,0.456,-0.372,0.343,6
1961,-1.118,0.441,-1.033,0.479,-0.981,0.32,6
1962,-0.799,0.456,-0.929,0.506,0.675,0.441,6
1964,-0.41,0.984,-1.994,0.523,-0.328,0.99,6
1965,-0.842,0.84,0.156,0.534,-1.587,0.314,6
1966,-0.614,0.451,0.809,0.671,0.35,0.401,6
1967,0.604,0.55,-0.852,0.507,1.467,0.569,6
1968,-0.195,0.983,-0.946,0.467,-0.156,0.989,6
1969,0.139,0.506,0.905,0.687,1.394,0.555,6
1970,-0.714,0.442,-1.227,0.47,-0.574,0.329,6
1971,-0.076,0.847,-1.135,0.456,0.103,0.377,6
1972,-0.801,0.45,0.753,0.662,-0.913,0.325,6
1973,-0.94,0.454,-0.961,0.471,-0.18,0.346,6
1974,0.458,0.53,-0.094,0.504,0.653,0.429,6
1975,-0.376,0.456,-0.602,0.484,-0.142,0.346,6
1976,0.372,0.522,0.254,0.539,0.179,0.382,6
1978,-0.587,0.446,0.786,0.667,-0.408,0.331,6
1981,0.714,0.578,-0.257,0.481,-0.105,0.356,6
1982,-0.954,0.444,-0.411,0.503,-0.826,0.326,6
1984,0.27,0.493,0.879,0.683,0.345,0.4,6
1985,1.347,0.703,1.018,0.709,1.706,0.618,6
1987,0.475,0.865,-0.306,0.473,0.943,0.496,6
1989,0.297,0.516,-0.778,0.479,1.394,0.556,6
1990,0.22,0.509,-0.601,0.483,-0.364,0.34,6
1991,-0.103,0.465,-0.02,0.507,0.585,0.427,6
1992,0.885,0.605,0.926,0.691,0.27,0.384,6
1993,-1.019,0.451,-1.922,0.519,-0.154,0.341,6
1994,-0.845,0.45,0.744,0.66,-1.072,0.308,6
1995,0.558,0.557,-0.728,0.482,-0.621,0.333,6
1996,0.444,0.525,-1.738,0.511,0.745,0.447,6
1997,1.134,0.66,-1.367,0.476,1.589,0.595,6
1998,-0.406,0.458,0.803,0.67,-0.313,0.343,6
1999,-1.958,0.441,0.175,0.562,-0.91,0.318,6
2000,-0.328,0.461,-1.956,0.516,-0.327,0.342,6
2001,0.178,0.989,0.865,0.686,0.142,0.993,7
2002,0.315,0.5,0.879,0.683,0.248,0.387,7
2003,0.645,0.55,0.195,0.983,1.232,0.526,7
2004,0.897,0.607,0.929,0.692,0.311,0.388,7
2005,-0.602,0.451,0.758,0.663,-1.225,0.311,7
2006,-1.853,0.453,0.697,0.653,-0.211,0.341,7
2007,-0.843,0.449,0.154,0.529,-0.845,0.32,7
2009,-1.152,0.449,-0.055,0.552,-0.174,0.355,7
2010,-0.299,0.469,0.786,0.667,-1.058,0.309,7
2011,0.934,0.613,0.936,0.693,0.437,0.395,7
2012,0.739,0.582,-0.091,0.517,-0.043,0.365,7
2014,0.95,0.615,0.94,0.694,0.49,0.386,7
2016,0.568,0.544,-0.294,0.52,1.188,0.514,7
2019,-1.46,0.434,-0.391,0.98,-2.091,0.296,7
2020,-0.426,0.466,0.006,0.557,0.793,0.46,7
2021,-0.762,0.45,0.252,0.569,-0.452,0.336,7
2022,-1.591,0.443,0.689,0.652,-1.073,0.314,7
2024,0.092,0.986,0.448,0.592,0.074,0.991,7
2025,-0.271,0.849,-0.079,0.988,-0.483,0.34,7
2026,-1.674,0.452,-0.979,0.506,0.102,0.38,7
2027,0.215,0.509,0.438,0.587,-0.612,0.333,7
2029,1.194,0.666,0.988,0.703,1.266,0.526,7
2030,0.53,0.537,0.258,0.534,0.903,0.448,7
2031,1.019,0.63,0.954,0.696,0.721,0.443,7
2032,-0.186,0.463,0.205,0.531,0.052,0.376,7
2033,0.044,0.985,0.215,0.535,0.035,0.99,7
2034,0.515,0.531,0.487,0.592,0.59,0.42,7
2035,-0.692,0.444,-0.495,0.485,0.334,0.388,7
2036,-0.341,0.454,-0.65,0.473,0.691,0.443,7
2037,-0.364,0.461,-0.127,0.98,-0.935,0.318,7
2039,0.711,0.561,0.957,0.697,1.535,0.58,7
2040,0.836,0.597,0.916,0.69,0.096,0.371,7
2041,-1.911,0.454,-1.823,0.494,-1.37,0.309,7
2042,-0.489,0.457,-0.547,0.506,-0.522,0.326,7
2043,-0.085,0.467,0.069,0.541,-0.253,0.35,7
2044,-0.764,0.448,0.774,0.665,-0.365,0.335,7
2045,-0.193,0.472,-0.652,0.491,-1.056,0.321,7
2047,-0.821,0.451,-0.188,0.98,-0.721,0.327,7
2050,-1.544,0.438,0.325,0.576,-0.974,0.315,7
2051,1.347,0.703,1.018,0.709,1.706,0.618,7
2052,-0.328,0.46,0.825,0.673,0.152,0.382,7
2053,-0.114,0.983,-0.555,0.459,-0.091,0.989,7
2054,0.012,0.482,0.838,0.676,-0.241,0.34,7
2056,0.235,0.491,0.87,0.681,0.162,0.382,7
2057,0.64,0.546,0.934,0.692,1.051,0.48,7
2058,0.711,0.561,0.957,0.697,1.535,0.58,7
2059,0.622,0.565,0.328,0.576,-0.586,0.329,7
2061,-0.881,0.448,-1.419,0.491,0.053,0.376,7
2062,-0.969,0.447,-0.983,0.454,-0.595,0.328,7
2063,1.347,0.703,1.018,0.709,1.706,0.618,7
2064,-0.029,0.476,-0.633,0.456,0.475,0.399,7
2067,-1.22,0.446,-1.054,0.455,0.338,0.378,7
2068,-1.365,0.438,-0.037,0.518,0,0.365,7
2069,0.92,0.611,0.934,0.693,0.389,0.391,7
2070,0.859,0.6,0.921,0.69,0.176,0.356,7
2072,-0.405,0.457,0.405,0.584,-0.455,0.333,7
2074,1.035,0.633,-0.225,0.482,1.026,0.471,7
2076,0.589,0.561,-0.39,0.478,-0.564,0.343,7
2077,0.907,0.612,0.186,0.983,0.505,0.415,7
2079,-0.543,0.445,-0.288,0.48,0.316,0.381,7
2080,0.92,0.612,0.074,0.562,0.575,0.424,7
2082,0.35,0.519,0.328,0.576,0.059,0.36,7
2083,0.626,0.547,0.186,0.982,1.151,0.502,7
2084,0.773,0.588,-0.615,0.476,0.197,0.388,7
2085,0.551,0.557,0.855,0.679,-0.988,0.319,7
2088,-1.568,0.438,0.677,0.65,-1.487,0.309,7
2089,-1.599,0.427,-1.371,0.473,-1.482,0.312,7
2090,-1.226,0.441,-0.745,0.473,1.065,0.504,7
2092,-0.937,0.447,-0.213,0.483,-1.245,0.315,7
2093,1.347,0.703,1.018,0.709,1.706,0.618,7
2094,-0.219,0.984,-1.065,0.482,-0.175,0.99,7
2095,0.165,0.493,0.08,0.981,0.743,0.436,7
2096,-0.04,0.469,0.837,0.675,-0.155,0.353,7
2097,-0.202,0.983,-0.981,0.457,-0.161,0.989,7
2099,-0.787,0.448,-0.796,0.455,-0.174,0.353,7
2100,0.04,0.986,0.196,0.568,0.032,0.991,7
2102,-0.385,0.457,0.313,0.559,-0.176,0.356,7
2103,-1.023,0.443,-0.184,0.513,-0.657,0.327,7
2104,0.022,0.479,-0.441,0.499,1.026,0.488,7
2105,-0.609,0.453,-1.78,0.511,0.944,0.481,7
2106,1.347,0.703,1.018,0.709,1.706,0.618,7
2107,-0.916,0.444,0.747,0.661,-0.837,0.325,7
2109,-0.541,0.458,0.178,0.53,-0.387,0.347,7
2110,-1.881,0.436,-1.43,0.485,-0.833,0.326,7
2111,-1.01,0.443,-0.046,0.518,-1.266,0.306,7
2113,0.467,0.533,-0.869,0.507,0.863,0.473,7
2114,-0.791,0.448,0.165,0.529,-0.407,0.339,7
2115,-0.181,0.464,0.193,0.53,-0.527,0.324,7
2116,1.026,0.637,-1.537,0.509,1.279,0.537,7
2117,0.185,0.495,-1.142,0.463,1.112,0.507,7
2118,1.126,0.65,0.975,0.7,1.06,0.475,7
2119,-0.75,0.45,-0.653,0.473,-0.179,0.343,7
2120,-1.615,0.445,-1.923,0.514,-1.498,0.314,7
2121,1.02,0.629,0.954,0.696,0.722,0.437,7
2122,-0.72,0.449,-0.337,0.48,-1.4,0.304,7
2123,0.57,0.522,0.944,0.694,1.499,0.572,7
2124,-0.649,0.455,-0.619,0.476,-1.478,0.311,7
2126,1.089,0.644,0.968,0.699,0.945,0.48,7
2127,-0.678,0.456,0.753,0.662,-1.199,0.312,7
2128,0.656,0.57,0.255,0.539,-0.44,0.336,7
2129,-0.506,0.454,0.063,0.526,-1.081,0.319,7
2130,0.629,0.545,0.931,0.692,1.003,0.485,7
2132,-0.904,0.44,-0.878,0.471,-0.953,0.319,7
2133,-0.979,0.437,-0.36,0.49,-1.411,0.312,7
2134,0.178,0.989,0.865,0.686,0.142,0.993,7
2136,0.259,0.498,0.053,0.981,0.139,0.38,7
2137,-0.097,0.467,-0.382,0.479,-0.226,0.344,7
2138,0.223,0.485,0.49,0.593,1.405,0.556,7
2139,0.17,0.488,-0.545,0.476,0.123,0.378,7
2140,-0.68,0.457,0.748,0.661,-1.349,0.31,7
2141,-0.514,0.454,0.763,0.663,-1.28,0.309,7
2142,-1.115,0.438,-0.276,0.499,-0.663,0.326,7
2144,-0.589,0.452,-0.394,0.488,0.769,0.453,7
2146,0.024,0.478,0.873,0.682,0.759,0.442,7
2147,-1.175,0.438,-0.278,0.98,-1.171,0.307,7
2148,-0.472,0.458,-0.105,0.495,0.087,0.378,7
2149,0.011,0.483,-0.354,0.496,-1.082,0.307,7
2150,0.953,0.617,0.94,0.694,0.503,0.417,7
2151,-0.87,0.443,-0.084,0.516,-0.309,0.344,7
2152,-1.268,0.441,-0.623,0.464,-0.484,0.341,7
2153,-1.001,0.455,-0.429,0.493,-0.474,0.328,7
2155,0.178,0.989,0.865,0.686,0.142,0.993,7
2157,-0.026,0.984,-0.126,0.518,-0.021,0.99,7
2160,-1.58,0.434,-2.375,0.574,-1.961,0.309,7
2161,-0.039,0.475,0.856,0.679,0.404,0.403,7
2162,1.146,0.655,0.979,0.701,1.12,0.501,7
2163,-0.509,0.458,-1.137,0.495,0.086,0.375,7
2164,0.934,0.614,-0.637,0.47,0.776,0.433,7
2165,-0.166,0.471,0.812,0.671,-0.61,0.33,7
2168,-0.22,0.983,-1.07,0.457,-0.176,0.989,7
2171,0.806,0.878,0.956,0.699,1.281,0.553,7
2173,0.742,0.585,0.117,0.982,-0.08,0.36,7
2174,-0.505,0.458,-0.216,0.492,-0.089,0.354,7
2175,-1.253,0.442,-0.901,0.493,-2.639,0.303,7
2177,1.094,0.648,-0.626,0.456,1.302,0.538,7
2178,-0.229,0.47,-0.144,0.515,-0.455,0.339,7
2179,-1.395,0.437,-0.184,0.493,-2.112,0.299,7
2180,0.189,0.502,0.473,0.591,0.806,0.454,7
2181,1.232,0.675,0.996,0.704,1.377,0.553,7
2182,1.283,0.693,0.332,0.986,1.671,0.612,7
2183,1.097,0.649,-0.631,0.513,1.313,0.542,7
2185,0.225,0.509,0.841,0.676,-0.647,0.324,7
2187,-0.34,0.461,-2.266,0.564,-0.33,0.345,7
2188,-0.203,0.473,-0.472,0.469,1.286,0.537,7
2189,0.561,0.542,0.5,0.594,0.99,0.486,7
2190,1.232,0.675,0.996,0.704,1.377,0.553,7
2191,-0.569,0.458,0.778,0.666,-0.688,0.333,7
2192,-2.417,0.49,-0.537,0.981,-1.916,0.309,7
2193,0.337,0.518,-0.098,0.539,0.09,0.351,7
2195,-0.854,0.442,0.4,0.583,0.418,0.386,7
2196,-0.552,0.445,-0.554,0.463,-0.504,0.335,7
2199,-0.284,0.463,-0.33,0.472,1.271,0.534,7
2200,-2.093,0.463,0.624,0.642,-1.993,0.313,7
2201,0.064,0.986,0.311,0.578,0.051,0.991,7
2202,0.298,0.515,0.859,0.679,-0.299,0.342,7
2204,-1.138,0.441,0.338,0.577,-1.405,0.306,7
2206,-0.804,0.45,0.756,0.662,-0.818,0.326,7
2207,1.178,0.662,0.985,0.702,1.217,0.513,7
2208,0.399,0.506,0.249,0.533,0.808,0.448,7
2209,-0.309,0.454,0.212,0.531,0.709,0.436,7
2210,1.347,0.703,1.018,0.709,1.706,0.618,7
2211,-0.485,0.454,0.771,0.665,-1.105,0.318,7
2212,-0.871,0.446,0.741,0.66,-1.104,0.32,7
2213,-0.387,0.46,-0.23,0.5,0.103,0.359,7
2214,0.517,0.552,0.342,0.561,-1.019,0.322,7
2216,-0.58,0.458,-0.136,0.98,-0.557,0.331,7
2217,-0.541,0.458,0.786,0.667,-0.518,0.337,7
2218,0.969,0.621,0.144,0.547,0.727,0.451,7
2219,-0.943,0.446,-0.116,0.515,-1.103,0.317,7
2221,-0.406,0.459,0.823,0.673,0.283,0.383,7
2222,-0.757,0.45,0.769,0.664,-0.53,0.32,7
2223,0.178,0.989,0.865,0.686,0.142,0.993,7
2224,0.417,0.52,0.881,0.683,0.052,0.371,7
2225,0.265,0.512,0.851,0.678,-0.458,0.332,7
2228,-1.179,0.436,0.149,0.528,-0.312,0.343,7
2229,0.262,0.492,0.877,0.682,0.304,0.384,7
2230,1.25,0.682,-0.034,0.52,1.652,0.607,7
2232,-0.555,0.464,-0.122,0.515,-2.341,0.297,7
2233,0.692,0.574,-0.087,0.539,-0.223,0.329,7
2234,0.857,0.602,-0.858,0.507,0.555,0.425,7
2235,-1.282,0.438,-0.337,0.98,-1.748,0.312,7
2236,-0.323,0.457,0.197,0.531,0.002,0.351,7
2237,-0.628,0.449,0.279,0.556,-1.066,0.315,7
2238,0.178,0.989,0.865,0.686,0.142,0.993,7
2239,0.77,0.587,-0.638,0.496,0.191,0.384,7
2240,-1.241,0.446,0.743,0.66,-0.185,0.353,7
2241,0.099,0.487,0.742,0.713,0.25,0.387,7
2242,-0.007,0.473,0.883,0.683,1.096,0.499,7
2243,0.178,0.989,0.865,0.686,0.142,0.993,7
2244,-0.007,0.47,0.846,0.677,0.031,0.353,7
2245,-1.262,0.444,-0.006,0.537,-0.986,0.322,7
2246,-0.6,0.458,-0.745,0.47,-2.21,0.302,7
2247,-0.034,0.48,-0.182,0.513,-1.058,0.317,7
2248,-0.636,0.45,-0.64,0.474,-0.676,0.327,7
2249,-0.205,0.468,-0.689,0.501,1.281,0.536,7
2250,-0.748,0.45,-0.008,0.523,0.582,0.43,7
2251,-0.255,0.464,-0.106,0.98,-0.899,0.321,7
2253,0.182,0.48,0.909,0.688,1.404,0.555,7
2254,1.212,0.675,-0.454,0.464,1.632,0.603,7
2256,-0.29,0.463,-0.476,0.469,1.266,0.534,7
2257,0.366,0.521,0.875,0.682,0.017,0.371,7
2258,-0.254,0.842,-0.152,0.515,-0.436,0.338,7
2259,-0.854,0.444,0.786,0.667,0.219,0.368,7
2260,-0.525,0.459,-0.14,0.98,-0.742,0.33,7
2262,-0.468,0.986,-2.274,0.568,-0.374,0.991,7
2263,1.232,0.675,0.996,0.704,1.377,0.553,7
2264,-1.16,0.44,-0.982,0.506,-1.263,0.307,7
2265,-1.73,0.452,0.73,0.658,0.544,0.432,7
2267,0.178,0.989,0.865,0.686,0.142,0.993,7
2268,1.048,0.637,-0.185,0.492,1.061,0.496,7
2269,-0.514,0.453,0.838,0.676,0.969,0.479,7
2270,-2.532,0.468,-1.718,0.521,-2.423,0.308,7
2272,0.91,0.61,0.931,0.692,0.354,0.4,7
2273,-0.235,0.462,0.814,0.672,-0.37,0.335,7
2274,1.347,0.703,1.018,0.709,1.706,0.618,7
2275,-1.089,0.449,0.138,0.559,0.181,0.377,7
2277,0.102,0.487,-0.133,0.515,-0.645,0.328,7
2279,-0.9,0.449,0.732,0.659,-1.324,0.308,7
2280,-0.017,0.481,-0.724,0.51,-0.848,0.325,7
2282,0.203,0.503,0.475,0.591,0.876,0.463,7
2283,0.017,0.478,0.861,0.68,0.411,0.415,7
2284,-0.695,0.449,-0.555,0.514,0.355,0.394,7
2285,0.178,0.989,0.865,0.686,0.142,0.993,7
2287,-1.555,0.438,0.694,0.653,-1.001,0.316,7
2288,-0.294,0.458,0.824,0.673,0.042,0.349,7
2290,-0.041,0.48,-2.239,0.561,0.134,0.371,7
2291,-0.248,0.462,-1.78,0.51,0.111,0.364,7
2293,0.168,0.505,0.204,0.531,-0.793,0.32,7
2294,-1.676,0.44,-1.825,0.497,-0.344,0.335,7
2296,0.104,0.485,-1.213,0.49,1.34,0.546,7
2297,-1.206,0.445,0.753,0.662,0.034,0.349,7
2298,0.663,0.573,0.083,0.982,-0.376,0.343,7
2300,0.661,0.556,0.132,0.528,1.503,0.575,7
2301,1.347,0.703,1.018,0.709,1.706,0.618,7
2302,0.963,0.619,0.087,0.524,0.72,0.438,7
2303,0.162,0.482,-0.89,0.462,1.36,0.549,7
2304,0.432,0.529,0.106,0.982,0.489,0.415,7
2306,-0.987,0.441,-0.134,0.495,-0.328,0.341,7
2307,-0.118,0.472,0.825,0.673,-0.339,0.333,7
2308,0.491,0.529,-0.572,0.475,0.709,0.444,7
2309,1.065,0.643,0.249,0.984,1.022,0.49,7
2310,1.251,0.683,-0.018,0.544,1.653,0.607,7
2311,-1.394,0.45,-0.029,0.522,1.045,0.501,7
2312,0.178,0.989,0.865,0.686,0.142,0.993,7
2313,-0.519,0.848,-0.152,0.988,-0.925,0.332,7
2314,-0.9,0.446,-0.407,0.516,-1.042,0.318,7
2315,-0.319,0.468,0.781,0.666,-1.169,0.312,7
2317,-0.278,0.461,0.41,0.584,-0.537,0.334,7
2319,0.914,0.61,0.399,0.566,0.483,0.404,7
2320,-0.756,0.45,0.167,0.529,-0.396,0.326,7
2321,0.298,0.509,0.852,0.678,-0.511,0.33,7
2322,-0.727,0.449,-0.862,0.455,0.221,0.377,7
2323,0.064,0.986,0.311,0.578,0.051,0.991,7
2324,0.982,0.623,0.946,0.695,0.599,0.437,7
2326,0.83,0.595,0.915,0.689,0.073,0.36,7
2327,-0.019,0.476,0.851,0.678,0.213,0.376,7
2328,0.055,0.483,-0.415,0.509,-0.52,0.333,8
2329,-0.751,0.451,-0.146,0.98,-0.297,0.35,8
2330,0.956,0.621,0.206,0.983,0.671,0.433,8
2331,-0.004,0.478,-1.019,0.464,0.697,0.444,8
2333,0.678,0.573,-0.608,0.456,-0.168,0.354,8
2334,0.282,0.514,-1.35,0.473,0.1,0.372,8
2335,0.399,0.503,0.15,0.982,1.171,0.513,8
2337,-0.057,0.468,0.226,0.537,-0.12,0.359,8
2338,-0.358,0.459,-0.234,0.499,-0.643,0.328,8
2339,1.283,0.693,0.332,0.986,1.671,0.612,8
2340,-0.532,0.451,-0.87,0.472,-0.443,0.334,8
2341,0.485,0.528,-0.31,0.519,0.625,0.431,8
2342,0.12,0.483,0.889,0.684,0.976,0.471,8
2344,0.236,0.51,0.441,0.588,-0.509,0.336,8
2345,-1.142,0.443,-0.289,0.98,-1.398,0.31,8
2346,0.574,0.543,-2.175,0.556,1.429,0.562,8
2347,-0.466,0.462,-0.579,0.506,-1.12,0.323,8
2349,0.265,0.497,-0.98,0.455,0.394,0.399,8
2350,1.19,0.666,0.548,0.599,1.347,0.546,8
2351,0.145,0.487,-1.423,0.473,0.177,0.376,8
2352,0.746,0.583,0.897,0.686,-0.23,0.348,8
2353,0.161,0.505,-1.262,0.471,-0.511,0.329,8
2355,-2.146,0.462,0.621,0.642,-1.963,0.31,8
2357,1.067,0.64,0.42,0.568,0.992,0.494,8
2358,-1.731,0.466,-0.198,0.493,-2.103,0.302,8
2359,0.593,0.561,0.216,0.551,-0.679,0.324,8
2360,-0.262,0.469,-1.001,0.487,-1.373,0.296,8
2363,-0.375,0.456,0.801,0.67,-0.443,0.331,8
2364,0.271,0.493,-0.027,0.519,0.545,0.408,8
2365,-1.216,0.438,-0.291,0.586,-0.918,0.324,8
2366,0.092,0.986,0.448,0.592,0.074,0.991,8
2369,0.005,0.985,0.027,0.524,0.004,0.99,8
2370,0.213,0.857,-1.127,0.486,0.635,0.444,8
2371,-0.228,0.462,0.816,0.672,-0.33,0.334,8
2372,0.338,0.497,0.021,0.51,0.885,0.466,8
2373,0.178,0.989,0.865,0.686,0.142,0.993,8
2374,-0.074,0.984,-0.358,0.508,-0.059,0.99,8
2375,-0.019,0.48,0.431,0.586,-0.322,0.339,8
2378,-0.068,0.474,0.084,0.542,0.408,0.393,8
2379,-0.218,0.457,0.096,0.543,1.294,0.538,8
2380,-0.358,0.465,-1.004,0.495,-0.399,0.332,8
2381,-0.854,0.45,-0.696,0.475,-0.818,0.318,8
2382,1.347,0.703,1.018,0.709,1.706,0.618,8
2383,0.005,0.482,0.836,0.675,-0.277,0.354,8
2385,0.2,0.489,0.454,0.589,0.069,0.37,8
2388,0.096,0.495,0.035,0.522,0.205,0.383,8
2389,-0.027,0.476,0.86,0.679,0.473,0.412,8
2392,-0.473,0.454,-0.056,0.518,0.206,0.367,8
2393,1.243,0.681,-0.111,0.495,1.649,0.606,8
2394,-0.163,0.471,0.813,0.671,-0.591,0.322,8
2395,0.116,0.483,0.376,0.564,1.377,0.551,8
2396,-1.257,0.437,-0.02,0.536,-1.647,0.302,8
2397,1.164,0.664,0.287,0.985,1.325,0.54,8
2398,-0.407,0.458,0.31,0.558,-0.213,0.353,8
2399,0.466,0.506,0.398,0.565,1.461,0.565,8
2400,-0.093,0.474,-1.77,0.512,0.359,0.388,8
2402,0.008,0.477,0.46,0.589,0.754,0.443,8
2403,-0.028,0.476,0.342,0.561,0.273,0.38,8
