ff_id,SC15,SC15_SE,SC9,SC9_SE,Int15,Int15_SE,Ext15,Ext15_SE,Int9,Int9_SE,Ext9,Ext9_SE,city
4474,-0.057,0.977,-0.054,0.52,0.077,0.984,0.062,0.955,0.452,0.348,0.374,0.265,15
4476,-1.349,0.443,-0.507,0.485,-0.205,0.391,0.333,0.394,0.861,0.313,0.962,0.237,15
4478,0.833,0.619,0.099,0.497,0.062,0.353,-0.215,0.413,-0.578,0.496,-0.509,0.373,15
4479,-0.336,0.47,0.017,0.982,-1.108,0.523,-1.338,0.502,-0.163,0.987,-0.294,0.968,15
4480,-0.536,0.467,-0.107,0.982,0.554,0.302,-0.049,0.401,0.107,0.985,0.014,0.964,15
10204,0.069,0.488,0.836,0.687,-1.012,0.483,-1.593,0.536,0.143,0.394,0.089,0.301,15
4483,-0.364,0.471,-0.283,0.461,0.711,0.31,-0.331,0.413,1.279,0.265,0.014,0.306,15
4484,0.797,0.616,0.164,0.985,0.65,0.314,-0.9,0.476,0.034,0.985,-0.327,0.968,15
10234,-0.574,0.465,-0.278,0.495,0.691,0.31,0.29,0.389,-0.088,0.429,0.303,0.281,15
4489,-0.166,0.481,-0.053,0.982,0.21,0.329,0.472,0.375,0.047,0.985,0.133,0.964,15
4490,-0.223,0.482,0.699,0.663,1.257,0.311,1.013,0.332,1.282,0.282,1.291,0.217,15
4491,0.057,0.495,-0.021,0.982,1.101,0.308,0.157,0.404,0.157,0.985,0.002,0.965,15
10231,1.238,0.698,1.022,0.722,-1.212,0.532,-1.527,0.53,-0.357,0.459,-1.122,0.498,15
4493,0.378,0.542,0.098,0.983,0.633,0.314,-1.129,0.486,0.051,0.985,-0.353,0.968,15
10196,1.034,0.655,0.543,0.612,-0.526,0.389,-1.374,0.493,0.025,0.401,-0.136,0.32,15
10216,1.056,0.66,0.59,0.618,-0.627,0.431,-1.097,0.485,-0.751,0.533,-0.985,0.47,15
4496,1.342,0.729,0.372,0.988,-1.824,0.675,-2.269,0.627,-0.372,0.99,-0.658,0.974,15
4497,-0.489,0.466,-0.844,0.47,-0.612,0.428,0.393,0.384,0.089,0.383,0.326,0.279,15
4499,-0.472,0.466,-0.766,0.494,-0.429,0.41,0.177,0.404,-0.545,0.491,-0.952,0.47,15
4500,0.17,0.497,-0.644,0.473,0.278,0.336,-1.048,0.485,0.073,0.396,-0.452,0.365,19
4501,-0.217,0.48,-0.076,0.982,0.759,0.3,0.504,0.377,0.129,0.985,0.128,0.964,19
4502,1.001,0.649,0.864,0.692,-0.467,0.385,-1.013,0.456,0.939,0.306,0.695,0.253,19
4504,0.827,0.618,-0.607,0.474,0.067,0.353,-1.094,0.48,1.023,0.296,0.516,0.259,19
4506,0.318,0.504,-0.175,0.491,-0.666,0.414,-1.572,0.517,-0.381,0.466,-1.13,0.5,19
4507,-0.431,0.462,-0.952,0.455,-0.583,0.434,0.802,0.27,0.622,0.301,0.07,0.3,19
4508,-0.589,0.465,-0.719,0.465,1.015,0.296,-0.506,0.441,0.058,0.411,0.404,0.274,19
4509,0.35,0.537,0.729,0.668,0.191,0.333,0.266,0.379,1.774,0.244,1.757,0.204,19
4510,-0.384,0.464,0.681,0.715,0.537,0.318,-0.15,0.41,-0.437,0.473,-0.427,0.361,19
4511,0.939,0.638,-0.398,0.463,-0.801,0.464,-0.663,0.447,-0.329,0.461,0.244,0.286,19
4512,-0.47,0.466,0.764,0.674,0.587,0.317,-0.767,0.463,1.257,0.277,0.016,0.3,19
4514,-1.138,0.447,0.239,0.574,1.692,0.307,1.061,0.328,0.263,0.371,0.362,0.275,19
4515,0.739,0.605,-0.965,0.439,-0.55,0.47,0.806,0.336,0.589,0.336,1.241,0.22,19
4516,-0.844,0.454,-1.34,0.439,0.403,0.306,-0.227,0.422,0.595,0.323,-0.331,0.342,19
4518,0.894,0.629,0.354,0.566,0.024,0.339,-0.951,0.466,0.755,0.316,0.294,0.278,19
4519,0.911,0.632,-0.109,0.494,-0.431,0.391,-0.191,0.417,-0.626,0.508,-1.069,0.494,19
4520,0.307,0.517,0.494,0.605,0.35,0.311,-0.168,0.411,-0.478,0.48,-0.304,0.335,19
4521,0.962,0.642,0.941,0.706,-0.324,0.378,-0.278,0.416,-0.135,0.43,-0.527,0.367,19
4522,-0.468,0.461,-0.025,0.492,-0.254,0.396,1.348,0.284,0.746,0.324,1.408,0.225,19
4524,-0.32,0.988,-0.33,0.987,0.21,0.986,0.642,0.954,1.237,0.289,2.054,0.204,19
4525,0.534,0.557,0.241,0.539,-0.986,0.501,-0.462,0.413,0.894,0.299,0.13,0.289,19
4528,0.478,0.55,0.083,0.496,-0.258,0.365,-0.867,0.451,0.634,0.33,-0.612,0.397,19
4530,-0.344,0.47,0.66,0.656,0.65,0.308,1.509,0.271,1.331,0.272,1.919,0.204,19
4531,0.249,0.501,0.82,0.684,-0.291,0.382,-0.583,0.455,-0.051,0.423,0.454,0.264,19
4532,-0.497,0.462,0.786,0.678,1.636,0.307,0.61,0.353,-0.069,0.41,-0.499,0.375,19
4534,-0.129,0.485,-0.146,0.493,0.412,0.332,-0.466,0.414,1.03,0.301,1.678,0.208,19
4535,0.024,0.978,0.435,0.601,0.088,0.984,-0.019,0.955,0.784,0.305,0.443,0.275,19
4536,-0.234,0.47,0.904,0.699,-1.545,0.615,-1.835,0.556,-1.158,0.61,-1.149,0.51,19
4538,1.043,0.659,-0.832,0.44,-1.075,0.522,-1.603,0.523,0.248,0.374,-0.211,0.322,19
4539,1.015,0.655,-0.05,0.518,-1.324,0.575,0.066,0.412,-0.675,0.51,-0.42,0.37,19
4540,-0.378,0.462,0.875,0.694,-0.369,0.4,1.102,0.268,-1.483,0.658,-1.244,0.555,19
4541,-0.117,0.977,-1.119,0.475,-0.051,0.986,-0.002,0.965,-0.97,0.572,-0.691,0.423,19
4542,-0.05,0.477,0.037,0.513,-0.481,0.42,-0.058,0.413,-0.458,0.473,-0.973,0.472,19
4543,-0.117,0.485,-0.013,0.51,0.362,0.321,0.246,0.373,0.84,0.306,0.077,0.296,19
4544,0.444,0.546,0.371,0.589,-0.188,0.356,-0.304,0.415,0.776,0.312,-0.102,0.315,19
4545,0.062,0.5,-0.04,0.519,1.799,0.309,-0.022,0.396,0.993,0.293,-0.304,0.346,19
4547,-0.626,0.465,0.742,0.67,1.821,0.309,0.443,0.362,0.463,0.349,-0.02,0.314,19
4548,0.744,0.604,0.188,0.535,0.452,0.297,-0.307,0.431,1.436,0.266,1.51,0.208,19
4550,-0.119,0.481,-0.599,0.46,-0.449,0.401,0.497,0.369,0.074,0.391,-0.444,0.372,19
4551,-0.035,0.477,0.287,0.559,-0.459,0.414,-0.858,0.443,0.838,0.308,0.731,0.245,19
4552,-0.137,0.988,-0.159,0.987,0.244,0.986,0.062,0.955,1.409,0.266,0.872,0.237,19
4553,-0.405,0.474,-0.029,0.552,2.027,0.314,1.785,0.283,0.604,0.336,1.555,0.209,19
4554,-0.855,0.45,-0.684,0.44,0.3,0.324,0.486,0.381,-0.143,0.434,-0.267,0.339,19
4555,-0.484,0.461,-0.208,0.468,0.45,0.317,0.735,0.36,-0.946,0.556,-0.557,0.385,19
4556,0.19,0.499,0.724,0.667,-0.477,0.421,0.632,0.365,1.294,0.26,1.793,0.203,19
4558,-0.298,0.47,-0.875,0.478,0.09,0.339,0.486,0.362,-0.505,0.487,0.395,0.264,19
4559,0.443,0.531,0.776,0.676,-1.187,0.546,0.146,0.373,1.401,0.255,1.394,0.215,19
4560,-1.416,0.431,-0.376,0.476,-0.517,0.419,0.559,0.296,0.083,0.392,-0.422,0.369,19
4562,0.231,0.509,0.518,0.608,0.326,0.34,-0.003,0.417,-1.011,0.574,-0.841,0.433,19
4563,0.269,0.503,0.201,0.976,-0.468,0.397,-0.584,0.454,-0.576,0.502,-1.096,0.499,19
4565,-0.433,0.462,-2.024,0.513,-0.785,0.468,0.117,0.409,-0.496,0.481,-0.1,0.323,19
4566,-0.04,0.977,-0.581,0.485,0.07,0.984,-0.199,0.962,0.039,0.394,-0.512,0.382,19
10235,-0.313,0.466,-0.35,0.485,0.647,0.306,1.677,0.274,0.772,0.319,1.393,0.21,19
4568,-0.103,0.474,0.492,0.605,-0.815,0.456,-0.499,0.434,-0.118,0.46,-0.649,0.443,19
4569,-1.007,0.449,-1.244,0.477,1.718,0.309,0.808,0.342,0.899,0.297,0.521,0.266,19
4570,0.201,0.981,0.848,0.694,0.099,0.984,-0.452,0.961,0.995,0.293,-0.354,0.36,19
4571,-1.688,0.445,0.098,0.559,-1.341,0.576,-1.491,0.525,0.595,0.346,1.419,0.207,19
4573,-0.302,0.472,-0.267,0.973,0.484,0.321,0.181,0.397,1.81,0.252,1.432,0.206,19
4574,0.896,0.63,0.317,0.562,-0.403,0.382,-0.548,0.422,0.846,0.318,1.294,0.226,19
4575,-0.126,0.481,0.755,0.673,0.445,0.307,-0.35,0.406,1.006,0.29,0.705,0.254,19
4576,1.215,0.693,1.03,0.723,-1.087,0.524,-1.499,0.51,-0.654,0.531,-1.25,0.533,19
4577,-0.649,0.457,-2.25,0.546,0.122,0.348,0.723,0.351,-0.277,0.441,-0.43,0.37,19
4578,0.812,0.615,0.409,0.571,0.731,0.308,-0.852,0.463,-0.968,0.578,-1.064,0.481,19
4581,0.738,0.604,-0.738,0.466,-0.287,0.393,0.114,0.406,1.624,0.261,2.307,0.202,19
4582,0.07,0.978,0.462,0.604,-0.078,0.985,0.061,0.958,-0.193,0.446,0.102,0.303,19
4584,0.09,0.978,-0.352,0.478,-0.112,0.986,-0.291,0.971,-0.959,0.58,-1.22,0.543,19
4585,-0.57,0.902,0.776,0.679,1.043,0.31,2.55,0.287,-0.702,0.508,-0.313,0.349,19
4586,0.03,0.487,0.247,0.555,-1.244,0.558,-0.308,0.423,-1.072,0.589,-1.196,0.532,19
4587,0.173,0.497,0.359,0.588,0.265,0.327,-0.298,0.401,-0.387,0.467,-0.134,0.31,19
4588,-0.018,0.977,0.168,0.55,-0.025,0.985,0.161,0.957,-0.015,0.413,0.378,0.274,19
4589,-0.206,0.479,-0.042,0.982,0.969,0.297,-0.444,0.417,0.142,0.985,-0.132,0.965,19
4590,1.326,0.719,0.96,0.71,-1.732,0.652,-1.929,0.566,0.277,0.377,0.014,0.301,19
4591,0.391,0.543,-0.96,0.439,-1.099,0.53,0.885,0.325,0.268,0.375,0.704,0.246,19
4592,0.16,0.52,-1.194,0.479,1.014,0.305,0.302,0.395,2.025,0.247,1.924,0.207,19
4593,0.05,0.492,-0.367,0.492,-0.631,0.439,-0.227,0.419,0.576,0.338,0.118,0.298,19
4595,-0.895,0.446,0.693,0.662,-1.057,0.523,0.205,0.385,0.834,0.314,1.014,0.234,19
4596,-0.606,0.455,-0.611,0.476,0.016,0.347,-0.09,0.409,0.613,0.338,0.228,0.279,19
4597,-0.55,0.493,-0.693,0.44,2.041,0.322,0.525,0.358,-0.424,0.473,-0.563,0.383,19
4598,-0.397,0.901,-1.47,0.462,0.345,0.328,0.942,0.319,-1.323,0.635,-1.19,0.539,19
4599,-0.068,0.989,-0.076,0.987,0.096,0.987,0.065,0.957,0.553,0.343,0.432,0.265,19
4600,-0.235,0.472,0.8,0.68,-0.293,0.399,1.77,0.275,0.212,0.382,-0.092,0.321,20
4601,0.795,0.616,0.143,0.985,0.266,0.314,-0.154,0.432,-0.008,0.985,-0.116,0.966,20
4602,-0.722,0.456,0.484,0.604,0.187,0.341,-0.155,0.43,-1.318,0.648,-1.392,0.584,20
4606,0.038,0.491,0.277,0.558,-0.707,0.455,0.495,0.382,0.988,0.297,1.032,0.219,20
4607,0.019,0.486,0.91,0.7,-0.413,0.416,-1.129,0.476,-0.666,0.525,-1.228,0.528,20
4608,0.372,0.509,0.893,0.697,-1.329,0.573,-0.572,0.42,-0.241,0.437,-0.361,0.351,20
4609,-1.129,0.443,-0.33,0.973,-0.819,0.468,-1.049,0.486,0.961,0.307,1.251,0.217,20
4610,0.914,0.634,0.483,0.604,-0.702,0.471,0.358,0.331,1.181,0.282,0.721,0.252,20
4612,0.087,0.501,-0.316,0.502,0.553,0.321,1.415,0.269,-0.24,0.444,0.269,0.285,20
4613,-0.555,0.903,0.747,0.674,1.809,0.311,0.699,0.362,0.208,0.392,0.026,0.306,20
4614,0.744,0.605,0.809,0.682,0.126,0.377,1.078,0.33,0.442,0.356,1.095,0.223,20
4615,-0.273,0.471,-0.793,0.458,0.278,0.321,-0.045,0.403,0.499,0.349,-0.161,0.322,20
4616,0.201,0.981,0.854,0.695,0.015,0.985,-0.337,0.96,0.509,0.346,-0.355,0.353,20
4618,0.501,0.57,0.737,0.67,1.708,0.32,1.434,0.289,1.243,0.287,1.523,0.21,20
4619,-2.528,0.513,0.583,0.644,0.236,0.34,0.934,0.342,0.198,0.377,0.54,0.263,20
4620,0.766,0.609,0.971,0.712,0.609,0.32,0.769,0.357,-1.362,0.65,-1.349,0.576,20
4623,-0.75,0.455,0.287,0.579,0.153,0.329,-0.099,0.398,-0.041,0.416,0.183,0.288,20
4625,-1.058,0.45,-0.047,0.508,0.938,0.305,1.174,0.266,-0.266,0.443,-0.226,0.335,20
4626,0.186,0.499,0.802,0.681,-0.985,0.51,2.129,0.269,-0.634,0.502,0.744,0.247,20
4627,0.718,0.601,0.769,0.675,0.487,0.307,0.451,0.36,0.902,0.316,1.638,0.208,20
4628,0.148,0.498,0.843,0.688,-0.903,0.491,-0.707,0.447,0.036,0.401,0.03,0.3,20
4629,-2.028,0.473,-2.464,0.569,1.442,0.312,1.035,0.33,1.592,0.265,2.496,0.203,20
4630,-0.696,0.462,-0.36,0.511,-1.137,0.537,0.209,0.402,0.049,0.389,0.803,0.238,20
4631,-0.079,0.482,0.84,0.687,-0.021,0.348,-0.165,0.411,-0.77,0.529,-0.316,0.343,20
4632,-0.873,0.443,-1.155,0.487,0.288,0.327,0.694,0.347,-0.327,0.445,-0.847,0.446,20
4633,0.11,0.502,-0.671,0.484,1.443,0.311,0.296,0.399,0.695,0.325,0.53,0.264,20
4634,-0.046,0.488,0.215,0.537,-0.187,0.362,0.02,0.402,0.404,0.346,-0.112,0.321,20
4635,-0.086,0.979,0.703,0.668,0.114,0.984,0.419,0.952,1.206,0.282,1.691,0.209,20
4636,-0.941,0.453,-1.234,0.46,1.306,0.305,0.402,0.391,0.523,0.326,-0.051,0.314,20
4638,0.416,0.527,-0.636,0.469,-0.846,0.439,-1.313,0.511,0.745,0.325,0.85,0.241,20
4639,-0.88,0.462,-0.788,0.439,-0.203,0.392,0.727,0.278,-1.123,0.585,-0.755,0.424,20
4640,-0.064,0.488,0.756,0.673,0.081,0.346,-0.013,0.407,0.832,0.321,0.86,0.238,20
4641,-0.402,0.461,0.794,0.679,-0.172,0.358,-0.415,0.418,0.169,0.381,-0.11,0.317,20
4643,-0.996,0.441,-0.684,0.498,1.347,0.313,1.256,0.289,0.449,0.35,0.06,0.285,20
4644,-1.792,0.452,-2.365,0.558,0.65,0.311,1.645,0.281,1.128,0.279,0.552,0.252,20
4645,0.736,0.603,-0.813,0.438,0.01,0.358,0.148,0.388,-0.141,0.432,0.246,0.285,20
4646,-0.439,0.466,-0.242,0.488,-0.359,0.407,-0.704,0.429,-0.413,0.471,-0.116,0.312,20
4647,-0.252,0.48,-0.172,0.502,1.318,0.302,1.247,0.275,-0.19,0.432,-0.294,0.333,20
4648,0.025,0.492,0.166,0.566,1.027,0.312,0.839,0.347,1.839,0.242,1.362,0.219,20
4649,0.731,0.606,0.127,0.985,0.803,0.306,-0.331,0.437,0.069,0.985,-0.175,0.966,20
4650,-0.826,0.456,0.198,0.536,-0.157,0.336,-0.44,0.436,-0.608,0.504,-0.575,0.39,20
4651,-0.366,0.468,-1.103,0.456,-1.187,0.535,-1.67,0.538,-0.204,0.435,0.022,0.304,20
4652,-0.565,0.458,-0.308,0.478,0.111,0.334,0.106,0.397,1.283,0.28,0.752,0.246,20
4653,0.38,0.51,-0.292,0.504,-1.69,0.639,-1.65,0.537,-0.36,0.471,0.606,0.253,20
4654,0.84,0.621,0.431,0.598,-0.246,0.388,-0.139,0.431,1.098,0.298,1.718,0.206,20
4656,-0.406,0.467,0.815,0.683,-0.709,0.461,0.395,0.388,-0.346,0.454,-0.328,0.348,20
4657,0.111,0.502,-1.644,0.479,0.034,0.332,0.478,0.374,-0.062,0.416,0.71,0.248,20
4658,0.914,0.633,0.867,0.693,-0.271,0.372,-0.267,0.413,0.223,0.371,0.545,0.253,20
4659,-0.058,0.902,-0.085,0.497,0.155,0.337,0.07,0.386,0.342,0.348,-0.078,0.304,20
4661,-0.81,0.453,0.441,0.598,-1.106,0.533,-0.174,0.417,-0.267,0.451,-0.478,0.375,20
4662,0.704,0.598,0.089,0.497,1.023,0.305,-0.234,0.426,-0.183,0.431,-0.656,0.393,20
4663,-1.32,0.457,-0.305,0.973,0.105,0.343,-0.533,0.445,0.6,0.337,0.603,0.248,20
4664,-0.66,0.453,0.323,0.563,-1.243,0.558,-0.438,0.427,-1.031,0.572,-0.636,0.404,20
4665,-0.603,0.457,-0.027,0.519,0.743,0.311,0.8,0.35,0.97,0.301,0.741,0.25,20
4667,1.042,0.659,-0.214,0.491,-1.346,0.578,-0.314,0.397,-0.317,0.446,-0.504,0.368,20
4668,0.321,0.506,-0.66,0.475,-1.434,0.592,-0.971,0.464,-0.226,0.447,0.03,0.307,20
4669,1.016,0.657,0.22,0.986,-1.065,0.509,-0.319,0.4,-0.213,0.987,-0.135,0.965,20
4670,-0.691,0.459,0.76,0.673,0.278,0.332,0.014,0.401,-0.168,0.435,0.009,0.307,20
4671,-1.318,0.455,0.743,0.671,1.347,0.308,1.354,0.306,-1.037,0.574,-0.752,0.421,20
4673,-0.282,0.9,0.034,0.495,0.475,0.319,0.982,0.339,-0.509,0.485,-0.172,0.332,20
4675,0.572,0.926,0.176,0.993,-1.144,0.527,-1.208,0.489,-0.215,0.989,-0.333,0.97,20
4676,1.141,0.681,1.041,0.726,-1.176,0.611,-0.418,0.426,-1.471,0.673,-1.444,0.601,20
4677,0.894,0.63,0.424,0.596,-0.259,0.371,-0.146,0.41,-0.837,0.54,-0.416,0.359,20
4678,-0.902,0.454,-0.12,0.494,1.271,0.304,0.536,0.369,-0.295,0.444,-0.313,0.341,20
4679,1.067,0.665,-0.18,0.491,-1.537,0.613,-0.601,0.428,-0.604,0.503,0.237,0.281,20
4681,0.989,0.647,0.903,0.699,-0.359,0.393,-0.766,0.426,0.65,0.327,0.044,0.302,20
4682,-0.511,0.466,-0.036,0.519,0.256,0.33,-0.241,0.43,1.881,0.249,1.159,0.223,20
4683,0.57,0.578,-1.363,0.489,0.748,0.31,0.68,0.302,0.495,0.338,0.414,0.268,20
4684,-0.102,0.486,0.468,0.602,0.411,0.309,0.335,0.388,-0.194,0.44,-0.406,0.36,20
4685,0.51,0.555,0.842,0.688,-0.871,0.48,0.054,0.383,0.233,0.385,0.49,0.262,20
4686,0.16,0.979,-0.081,0.519,-0.2,0.988,-0.295,0.974,-1.334,0.655,-1.389,0.594,20
4687,0.381,0.519,0.912,0.701,-0.795,0.446,-0.292,0.393,-0.38,0.455,-0.761,0.425,20
4688,-0.392,0.989,-0.42,0.988,0.392,0.987,0.6,0.96,2.287,0.366,2.509,0.321,20
4689,-0.056,0.485,0.013,0.982,-0.646,0.432,-0.213,0.436,-0.093,0.986,-0.032,0.966,20
4690,0.284,0.503,0.142,0.57,-0.68,0.448,-0.587,0.445,-0.587,0.505,-0.936,0.465,20
4691,-0.38,0.471,-0.115,0.982,1.635,0.307,0.243,0.396,0.259,0.985,0.044,0.964,20
4692,0.384,0.541,0.464,0.601,-0.244,0.383,0.596,0.354,-0.263,0.452,0.517,0.265,20
4693,0.351,0.537,-0.346,0.466,0.379,0.327,-0.23,0.422,-0.338,0.453,-1.007,0.475,20
4694,0.407,0.543,0.948,0.708,0.314,0.333,0.168,0.372,-1.348,0.652,-1.404,0.588,20
4695,0.797,0.617,0.124,0.985,-0.147,0.375,0.595,0.375,-0.054,0.986,0.098,0.964,20
4696,0.548,0.558,0.301,0.543,-0.619,0.442,-1.053,0.483,-0.804,0.542,-1.253,0.535,20
4697,1.146,0.68,0.599,0.62,-1.477,0.603,-0.504,0.412,-1.15,0.592,-0.847,0.436,20
4698,0.123,0.503,-0.699,0.49,0.164,0.328,0.714,0.35,2.08,0.239,1.755,0.204,20
4699,-0.394,0.47,-0.643,0.468,0.016,0.348,0.932,0.32,0.976,0.299,1.27,0.22,16
4700,-0.81,0.447,0.696,0.662,-0.045,0.331,1.133,0.309,0.424,0.357,0.885,0.23,16
4701,0.295,0.513,0.14,0.547,-0.601,0.436,0.426,0.367,-1.435,0.656,-1.298,0.566,16
4702,-0.363,0.476,0.761,0.674,-1.087,0.528,0.389,0.393,0.445,0.347,0.612,0.249,16
4703,-1.443,0.438,-1.842,0.476,1.603,0.31,1.235,0.297,1.009,0.306,1.64,0.211,16
4704,-0.506,0.976,-1.453,0.491,0.255,0.983,0.74,0.952,0.88,0.312,1.915,0.205,16
4705,0.636,0.588,-0.798,0.46,0.668,0.325,0.443,0.37,-0.034,0.409,0,0.307,16
10217,0.901,0.631,0.998,0.717,0.029,0.333,0.105,0.402,-1.378,0.657,-1.415,0.591,16
4707,-0.175,0.976,-0.478,0.501,0.122,0.984,0.22,0.954,0.517,0.343,0.7,0.251,16
4708,1.203,0.698,0.305,0.987,-1.6,0.63,-1.323,0.516,-0.317,0.989,-0.401,0.969,16
4709,0.439,0.546,0.107,0.566,-0.163,0.35,-0.572,0.417,0.548,0.341,-0.116,0.312,16
4710,0.833,0.62,-0.324,0.494,-0.518,0.424,0.439,0.361,-0.555,0.492,-0.082,0.318,16
4712,0.292,0.516,-0.372,0.458,-0.326,0.4,1.056,0.319,0.679,0.32,-0.51,0.383,16
4714,-0.8,0.445,-0.36,0.504,0.826,0.317,0.397,0.384,-0.348,0.459,-0.671,0.404,16
4715,1.16,0.684,0.133,0.532,-1.635,0.632,-1.299,0.512,0.238,0.37,0.601,0.254,16
4716,-1.494,0.447,-0.33,0.982,1.297,0.308,0.8,0.339,0.28,0.985,0.296,0.963,16
4717,0.982,0.646,0.948,0.708,-0.54,0.415,-0.176,0.414,-0.675,0.512,-0.492,0.367,16
4718,-1.761,0.427,-1.858,0.485,1.302,0.3,0.536,0.37,0.889,0.305,0.292,0.281,16
4719,1.186,0.688,0.956,0.709,-1.288,0.553,-1.254,0.494,-0.264,0.453,-0.173,0.331,16
4720,-0.898,0.449,-1.247,0.477,1.928,0.312,1.926,0.279,0.225,0.375,0.773,0.245,16
4721,0.578,0.58,0.027,0.494,0.652,0.327,1.781,0.273,0.195,0.38,1.084,0.22,16
4722,0.239,0.981,0.877,0.699,-0.046,0.985,-0.37,0.963,0.143,0.388,-0.623,0.4,16
4723,0.929,0.637,-1.682,0.488,-0.892,0.444,-1.336,0.504,-0.46,0.485,-0.374,0.342,16
4724,-1.769,0.452,0.213,0.571,0.073,0.356,1.184,0.268,-0.315,0.454,0.489,0.265,16
4726,-2.026,0.472,-1.337,0.47,0.118,0.351,0.864,0.279,0.788,0.315,0.97,0.237,16
4727,0.964,0.642,0.842,0.688,-0.342,0.376,-1.062,0.452,0.473,0.357,1.067,0.223,16
4728,0.468,0.549,-0.251,0.474,-0.454,0.406,-0.96,0.455,-0.38,0.468,-0.133,0.325,16
4732,-0.578,0.457,0.316,0.583,0.132,0.338,1.041,0.319,0.735,0.331,2.242,0.202,16
4733,0.044,0.509,-0.567,0.44,-0.768,0.471,-1.392,0.521,-0.648,0.513,-0.79,0.421,16
4735,-1.026,0.45,-1.032,0.465,0.196,0.32,0.547,0.309,0.694,0.324,0.861,0.24,16
4736,-0.173,0.478,-0.243,0.481,0.912,0.309,-0.984,0.47,0.069,0.383,-0.846,0.437,16
4737,-1.311,0.451,-0.259,0.982,0.533,0.301,0.272,0.394,0.152,0.985,0.164,0.964,16
4738,0.158,0.505,-0.272,0.512,0.17,0.338,1.257,0.266,-1.403,0.646,-1.209,0.545,16
4739,0.714,0.581,0.857,0.691,-1.591,0.624,-1.907,0.564,1.118,0.288,0.645,0.251,16
4740,-0.215,0.902,0.128,0.546,0.006,0.358,1.247,0.3,0.607,0.336,0.985,0.23,16
4741,-0.079,0.491,-0.65,0.44,2.628,0.356,1.821,0.287,1.552,0.26,1.226,0.215,16
4742,-0.052,0.475,0.807,0.681,-1.385,0.582,-0.764,0.449,-0.054,0.422,0.481,0.262,16
4743,0.007,0.486,0.263,0.577,-1.065,0.506,-0.607,0.426,-0.731,0.522,-0.124,0.317,16
4744,-0.031,0.487,-0.432,0.469,0.456,0.331,-0.893,0.449,0.385,0.356,0.323,0.271,16
4746,-0.689,0.456,-0.166,0.492,-0.471,0.412,-0.283,0.409,-1.355,0.65,-1.353,0.576,16
4747,-1.453,0.453,0.647,0.654,-0.055,0.356,1.424,0.293,0.137,0.385,0.896,0.226,16
4748,-0.11,0.47,0.486,0.604,-0.177,0.356,-0.04,0.408,-0.389,0.462,-0.637,0.396,16
4749,0.107,0.979,0.473,0.606,-0.011,0.984,-0.146,0.959,0.178,0.379,-0.161,0.325,16
4750,-0.466,0.466,-0.223,0.498,0.022,0.342,-0.374,0.422,-0.607,0.518,-1.092,0.5,16
4751,0.003,0.98,0.749,0.676,0.073,0.984,0.197,0.954,0.931,0.308,1.054,0.231,16
4752,0.601,0.565,0.973,0.712,-0.761,0.458,-1.005,0.466,-0.909,0.566,-1.3,0.549,16
4753,0.022,0.49,-0.177,0.51,-0.105,0.349,-0.106,0.412,-1.333,0.648,-1.361,0.578,16
4754,0.162,0.505,-0.079,0.496,0.311,0.337,0.528,0.376,-0.608,0.504,0.123,0.302,16
4756,0.046,0.978,0.338,0.588,-0.008,0.984,-0.002,0.958,0.146,0.391,0.124,0.301,16
4757,0.427,0.546,-1.075,0.451,-0.825,0.458,0.181,0.401,-1.402,0.651,-1.269,0.559,16
4758,0.013,0.986,0.065,0.544,-0.007,0.995,-0.007,0.996,-0.009,0.994,-0.011,0.991,16
4759,-0.789,0.455,-0.252,0.487,0.044,0.353,0.892,0.331,-0.526,0.476,-0.445,0.372,16
4760,0.798,0.616,0.132,0.985,0.005,0.34,0.305,0.397,-0.037,0.985,0.015,0.965,16
4761,0.251,0.98,0.4,0.573,-0.247,0.988,-0.335,0.975,-1.353,0.659,-1.417,0.601,16
4763,0.272,0.503,0.469,0.602,-0.86,0.467,-0.265,0.433,-0.493,0.487,0.449,0.269,16
4765,-0.346,0.978,-2.228,0.546,0.068,0.986,0.145,0.962,-0.858,0.55,-0.468,0.376,16
4766,0.69,0.596,-0.177,0.511,0.28,0.323,0.507,0.366,1.662,0.251,1.659,0.204,16
4767,-0.03,0.487,0.042,0.494,0.302,0.331,-0.117,0.409,-0.571,0.501,0.047,0.301,16
4768,0.352,0.538,-0.219,0.507,-0.296,0.393,0.408,0.387,0.023,0.406,1.05,0.233,16
4769,-0.202,0.469,0.887,0.696,1.225,0.303,-0.118,0.416,-1.234,0.641,-1.463,0.597,16
4770,-0.301,0.901,-0.37,0.508,0.483,0.308,0.359,0.394,0.581,0.342,0.844,0.235,16
4771,1.466,0.75,1.106,0.739,-1.9,0.687,-2.363,0.634,-1.435,0.687,-1.708,0.661,16
4772,0.044,0.985,0.219,0.541,-0.025,0.995,-0.024,0.996,-0.029,0.994,-0.036,0.99,16
4773,-1.363,0.441,-0.494,0.468,0.84,0.308,2.135,0.252,-0.006,0.4,0.473,0.254,16
4775,0.147,0.496,-0.484,0.501,0.333,0.321,-0.687,0.442,0.632,0.334,0.127,0.292,16
4776,-0.706,0.454,-1.176,0.459,-0.725,0.458,0.472,0.362,0.379,0.363,0.97,0.228,16
4777,1.116,0.672,0.984,0.715,-0.862,0.47,-0.873,0.468,0.095,0.388,-0.892,0.449,16
